Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
0,0,40.0,9,0.0,2.0,0,1,0.46177224924980337,1
0,1,56.0,7,0.6088487959394191,2.0,1,0,0.6658412378382135,0
0,0,42.0,1,0.6064622094173774,2.0,1,0,0.5088851985364602,0
0,1,25.0,4,0.0,1.0,1,0,0.7276333889886483,1
0,1,69.0,5,0.0,2.0,1,1,0.9098519908651276,1
2,1,23.0,6,0.4168726433907887,2.0,1,0,0.6586861545277574,0
0,0,24.0,7,0.39924381249773566,1.0,1,0,0.6070428225895573,2
2,0,26.0,10,0.2902993801188363,2.0,1,0,0.4839490671359114,1
0,0,23.0,1,0.4486614864226348,1.0,1,1,0.5670368020145924,3
0,0,32.0,9,0.5088188993387714,1.0,0,0,0.3044987296286795,2
0,1,37.0,5,0.0,2.0,1,0,0.41544802528641483,0
0,0,39.0,9,0.5295598703043136,1.0,1,1,0.29815272358510236,3
2,1,40.0,6,0.3770737353959132,1.0,1,0,0.18341206585228886,4
0,1,25.0,2,0.5416674554995616,1.0,1,0,0.3682591687506157,3
1,1,40.0,6,0.6222091208426497,1.0,0,0,0.9544789027352112,0
0,0,34.0,5,0.0,2.0,1,0,0.9278401587351592,1
0,1,23.0,4,0.5231399330301798,1.0,1,0,0.10094824055697317,4
0,1,34.0,7,0.45044065500857344,2.0,1,1,0.2832005456521098,1
0,0,47.0,8,0.24748976765825523,3.0,0,0,0.04648703951227342,1
0,0,40.0,7,0.5630480088549101,1.0,0,1,0.8870142598618167,1
2,1,38.0,1,0.5305160752718365,1.0,1,0,0.5286570867517847,1
2,1,34.0,9,0.6484352272271184,2.0,1,0,0.47455131965102665,2
0,0,38.91621420206537,9,0.0,4.0,1,1,0.8817956614856718,1
0,0,28.0,4,0.5651402527615894,1.0,1,1,0.1099621513854573,0
0,1,33.0,8,0.0,1.0,1,0,0.6059464678876832,1
0,1,37.0,6,0.0,2.0,1,1,0.6323895432013757,0
2,1,35.0,6,0.3929322060602375,2.0,0,1,0.5305769701006445,3
1,0,30.0,5,0.40129257261384493,1.0,1,1,0.8918324700008851,1
0,0,30.0,6,0.0,2.0,0,0,0.896062273947162,2
0,1,23.0,2,0.32154074987179065,2.0,1,0,0.4699452297694429,3
2,1,49.0,10,0.5148101366574772,1.0,1,1,0.9663679881428676,2
0,0,36.0,3,0.0,2.0,1,1,0.04135714960778754,2
0,1,37.0,7,0.0,2.0,1,0,0.10148574188835033,3
1,0,27.0,2,0.4845808909904416,1.0,0,1,0.6736089796575573,0
0,0,35.0,5,0.5037808777260919,1.0,0,0,0.7818246642554363,1
0,0,38.91621420206537,7,0.31590511510071684,1.0,0,1,0.9345850528725492,4
0,0,21.0,3,0.0,2.0,0,1,0.27797584669335923,1
2,0,31.0,8,0.40006438470695416,1.0,1,1,0.45190655707620075,1
1,0,22.0,10,0.0,1.0,1,1,0.5065502255465396,0
0,1,37.0,9,0.7124639330654132,1.0,1,0,0.9996834197665877,0
1,0,53.0,7,0.7477226311288381,1.0,1,0,0.9319960556233119,1
2,1,58.0,1,0.44080750076654635,1.0,0,1,0.8006318603426626,2
1,0,52.0,7,0.0,1.0,0,1,0.9706047427529327,0
0,0,40.0,3,0.5165315128544822,1.0,1,1,0.5161543927445071,1
0,0,42.0,1,0.4621859815672571,2.0,0,1,0.14737552436257662,1
0,0,34.0,4,0.0,2.0,0,0,0.3044424742562915,1
1,1,46.0,7,0.0,2.0,1,0,0.586364847842969,2
2,0,29.0,2,0.5148584829800817,2.0,0,1,0.5230820043314136,0
1,1,25.0,6,0.0,2.0,1,1,0.3917742144374788,1
2,1,58.0,1,0.5285129113577549,1.0,1,0,0.02543287883992921,1
2,1,32.0,3,0.4565215303153564,1.0,1,0,0.4628266499450698,0
0,1,46.0,1,0.26199246873501514,1.0,1,0,0.3054439198943499,0
0,1,30.0,4,0.6754220010204144,1.0,1,0,0.560931218931408,0
1,1,47.0,3,0.4644441494154061,1.0,0,0,0.7285326248656746,0
1,1,38.0,7,0.0,2.0,1,0,0.9080580695456416,1
1,1,35.0,8,0.5073398924639084,1.0,1,0,0.0803578741769839,2
1,1,35.0,9,0.4899575760022725,2.0,0,0,0.7491238413268467,3
1,0,26.0,5,0.6628105060504846,1.0,1,1,0.9085010618514068,3
1,0,32.0,3,0.0,2.0,1,1,0.29837009434400985,2
2,1,28.0,8,0.4777219308445115,2.0,1,0,0.6271152895101482,2
0,0,31.0,6,0.4248589138323054,1.0,0,0,0.4565145471392518,3
2,1,26.0,4,0.38767971489938413,2.0,1,0,0.1967427889363434,2
1,0,26.0,6,0.0,2.0,0,0,0.8324976035211362,0
1,1,35.0,3,0.0,2.0,1,1,0.8822773074828646,2
0,0,32.0,7,0.5123648410396429,2.0,0,1,0.947046092901872,2
0,1,35.0,2,0.0,3.0,1,1,0.4707285545769621,2
0,1,54.0,9,0.0,1.0,1,0,0.41733395539274,2
1,1,40.0,2,0.49094439100752024,1.0,1,0,0.7415628192492383,0
0,0,44.0,2,0.0,2.0,1,1,0.29323125358471736,1
0,0,38.0,4,0.29616084363177103,2.0,1,0,0.7719936253912248,1
2,0,26.0,8,0.47249351320291044,1.0,1,1,0.7559751956311827,1
0,0,35.0,10,0.0,2.0,1,0,0.9022270126797108,1
1,1,69.0,10,0.4601965682560597,1.0,1,0,0.20207074775641073,1
0,0,31.0,7,0.408831490108195,1.0,1,1,0.055165068264019214,1
1,1,34.0,10,0.0,2.0,1,0,0.39537440825598846,1
0,1,28.0,7,0.4771109257946125,1.0,0,0,0.15590908931802985,1
0,1,36.0,5,0.0,2.0,1,0,0.8212872829355203,0
0,0,61.0,6,0.0,2.0,1,1,0.668368979237517,1
2,1,34.0,2,0.35061016207815693,2.0,0,1,0.781564339394412,1
0,1,38.91621420206537,6,0.0,2.0,0,1,0.618111129612878,0
2,1,25.0,3,0.5428609679730922,1.0,1,0,0.8837440475565417,0
2,0,62.0,9,0.5907353061157221,1.0,1,0,0.2428209894044881,2
2,0,45.0,5,0.5072130680628139,1.0,1,1,0.9637552886300641,4
0,1,48.0,10,0.0,1.0,1,0,0.7008748835513792,1
0,1,34.0,8,0.4197029160325613,1.0,1,1,0.6158257613602098,1
1,1,34.0,3,0.0,2.0,1,1,0.3852177882987825,2
1,1,60.0,8,0.3538759900483898,1.0,1,1,0.9843281033338683,2
2,1,42.0,3,0.5479480931879555,1.0,1,0,0.12829985263592672,1
1,1,32.0,9,0.32267427783129005,1.0,1,1,0.642957152408055,1
1,0,27.0,4,0.0,2.0,1,0,0.7209183477022055,1
0,0,33.0,8,0.2987806722641851,1.0,1,1,0.16381054390694308,2
1,0,55.0,1,0.5327926171139844,1.0,0,1,0.08542770834614706,1
1,1,38.0,9,0.7157539939821782,1.0,1,0,0.1179345627507427,3
0,0,41.0,9,0.6067944558685163,1.0,1,1,0.4439024426832762,2
1,0,28.0,8,0.6706037897697826,1.0,1,1,0.5139868857475889,4
2,1,42.0,2,0.526883006562545,2.0,1,1,0.8143474701834024,3
1,1,29.0,7,0.3343549964848278,1.0,1,0,0.7653132874189484,1
0,0,41.0,9,0.0,1.0,1,0,0.6064957203412925,0
2,1,44.0,9,0.5715112060039995,1.0,0,0,0.7344675916550031,0
2,1,61.0,2,0.655738351774619,2.0,1,1,0.17889298427999872,1
2,0,40.0,5,0.5918563987473959,1.0,0,0,0.7942878544901038,4
0,0,39.0,5,0.0,1.0,1,0,0.3885079525094646,4
0,1,40.0,3,0.0,1.0,1,1,0.16155717871056685,0
1,0,37.0,2,0.0,2.0,1,1,0.7187071865363142,1
0,0,47.0,5,0.4516930758619964,1.0,1,0,0.6208558917376609,2
0,0,25.0,4,0.0,2.0,0,1,0.21016052032969146,3
2,0,40.0,10,0.5003406363117392,1.0,1,0,0.6075210182572435,1
1,1,28.0,3,0.0,2.0,1,0,0.8533286928901709,0
0,0,30.0,2,0.6320686618220172,3.0,1,0,0.711722819529265,1
0,0,53.0,7,0.0,1.0,1,1,0.6845583753248434,2
2,1,40.0,0,0.6061920997485474,2.0,1,1,0.41752662379257216,1
2,0,41.0,0,0.5566365212266065,1.0,1,1,0.8812968638504977,0
0,1,36.0,3,0.38872456143448525,1.0,1,1,0.5857000843580562,2
2,1,46.0,8,0.4263442579415412,1.0,1,1,0.39681489582255103,1
1,0,30.0,3,0.0,1.0,1,0,0.8006764646023694,2
1,0,37.0,6,0.0,2.0,1,1,0.7485398355542954,3
2,0,49.0,2,0.5099623117896195,1.0,1,1,0.9138550731594868,0
0,1,22.0,5,0.0,1.0,1,0,0.7558634349580384,0
1,1,23.0,8,0.0,2.0,1,0,0.5606205392614995,0
0,1,26.0,3,0.0,2.0,1,0,0.0248911271026383,2
0,0,38.0,3,0.0,2.0,1,1,0.24458910825983882,1
0,1,39.0,3,0.0,2.0,1,0,0.996989562503219,1
2,1,42.0,7,0.5232696669791309,2.0,1,1,0.7485024819870297,0
1,0,57.0,4,0.0,2.0,1,0,0.6832563509815186,2
1,0,33.0,7,0.0,2.0,1,1,0.018593325662600774,1
2,1,60.0,8,0.5350784854520018,3.0,0,0,0.7652459809911846,4
0,1,39.0,7,0.0,2.0,1,0,0.13419616573382756,2
0,0,40.0,6,0.43864203988161093,1.0,1,1,0.4347372174042621,2
0,1,37.0,8,0.5185033493080797,1.0,1,1,0.6001558648850964,2
2,1,29.0,3,0.2366936312667825,2.0,1,1,0.527662291748862,2
2,1,26.0,9,0.513330452216675,1.0,1,0,0.09626154297735433,2
1,1,71.0,4,0.5470778195242539,1.0,0,1,0.47215259057239967,1
1,0,37.0,3,0.0,2.0,1,1,0.7350733995096531,2
0,1,38.0,4,0.0,2.0,0,0,0.9344515401220816,1
0,0,71.0,8,0.0,2.0,0,1,0.7399925692903672,4
1,1,40.0,4,0.0,1.0,1,0,0.35074669630949756,0
0,1,64.0,1,0.0,2.0,1,1,0.26851889355433445,1
1,1,42.0,9,0.8858880910572099,1.0,0,0,0.5055346285570272,3
2,0,32.0,3,0.6015340332004919,2.0,0,1,0.8732880490086803,1
2,1,38.0,9,0.45277116298493947,1.0,0,0,0.059699251278497095,0
1,0,38.91621420206537,4,0.31666279324804747,1.0,1,1,0.5916223499344188,1
2,1,36.0,7,0.38042665051774616,2.0,1,0,0.9454577412142859,2
2,1,28.0,2,0.40295332658769945,2.0,1,1,0.17664551964712627,4
1,1,44.0,2,0.0,2.0,1,0,0.9829469214309966,2
1,1,47.0,1,0.43793406318876327,2.0,1,0,0.41803927275054764,4
0,1,34.0,5,0.0,1.0,1,0,0.34237279660207554,0
1,0,57.0,8,0.5052900163568405,2.0,1,1,0.6614977230325495,4
0,1,44.0,6,0.0,2.0,1,1,0.7995183039980318,3
0,0,39.0,2,0.0,1.0,0,1,0.3683269752261341,0
0,1,29.0,8,0.0,2.0,0,1,0.17369583795252444,1
0,1,32.0,4,0.0,2.0,1,1,0.0661430666628663,3
2,0,31.0,3,0.43409724641586556,1.0,1,1,0.9178917086581768,0
0,1,38.91621420206537,4,0.23709351474138365,1.0,1,0,0.8197412852927454,1
0,1,38.91621420206537,4,0.0,2.0,1,1,0.7091238213249365,0
1,1,43.0,5,0.0,2.0,1,0,0.1466866085711185,1
1,1,45.0,7,0.6270763559818252,1.0,1,0,0.6271240903506284,3
0,1,20.0,4,0.38194961946501865,1.0,1,0,0.8887218729388656,1
0,1,35.0,9,0.39899861334137704,1.0,1,0,0.4197305842707978,1
0,0,24.0,3,0.0,2.0,1,1,0.9908420754182024,0
0,1,38.0,1,0.0,2.0,0,0,0.22323091855272176,2
1,1,37.0,9,0.3995733088282976,1.0,1,1,0.7301794321357689,0
1,0,45.0,2,0.0,2.0,0,1,0.8146331474655829,2
0,1,32.0,3,0.48383955413929225,1.0,1,0,0.8204275508311044,1
2,0,34.0,5,0.25374417955911904,1.0,0,1,0.8389436191156254,0
0,1,29.0,10,0.0,2.0,1,0,0.06088206423713464,0
2,0,38.0,6,0.4759447152427506,2.0,1,0,0.8788078261473969,0
0,0,35.0,8,0.0,1.0,1,1,0.3375143826235405,2
2,0,20.0,2,0.48263934572000927,2.0,1,0,0.0175923800722969,1
2,0,46.0,9,0.4540078005376606,3.0,1,0,0.4615880316570232,3
1,0,31.0,7,0.0,2.0,1,0,0.8336231110071011,0
0,1,32.0,1,0.5774285089216901,1.0,0,0,0.93873194890112,0
0,1,53.0,4,0.0,2.0,0,1,0.5565351491067396,2
2,1,40.0,5,0.45698068088122956,1.0,0,0,0.632682121142569,0
2,1,40.0,7,0.4873103657345499,1.0,1,0,0.6927719597221533,0
2,1,55.0,8,0.435791161263922,2.0,1,0,0.4820175326743704,0
0,0,51.0,8,0.2445380911429019,1.0,1,0,0.9940902856222769,0
0,1,48.0,5,0.5156991828833771,1.0,0,1,0.7397923001646657,0
0,1,29.0,1,0.0,1.0,0,1,0.12428166889937989,1
0,1,38.91621420206537,1,0.5003208673290419,1.0,1,1,0.8113242314641047,1
1,1,25.0,2,0.0,2.0,0,0,0.47606621432346785,0
2,0,41.0,8,0.520933778332071,1.0,1,0,0.2967416388265079,2
2,1,35.0,3,0.39843970115515825,1.0,1,1,0.8844369637300361,2
0,1,36.0,5,0.0,2.0,1,0,0.6239808901750117,0
2,0,32.0,9,0.2712943729464023,1.0,1,0,0.7164484208241886,0
0,1,35.0,3,0.0,2.0,1,1,0.18120820538361412,1
0,1,57.0,6,0.5433500111539312,2.0,1,1,0.3627230900551003,2
0,0,38.91621420206537,9,0.4182191263393038,1.0,1,0,0.7796256042452053,1
0,0,42.0,0,0.3947655799213139,2.0,1,0,0.23576466552555767,3
2,1,50.0,2,0.5015807812646164,1.0,1,0,0.04714315217103233,1
2,0,44.0,2,0.5533868352684551,1.0,1,0,0.18840164235684503,0
0,1,29.0,9,0.0,1.0,1,1,0.40194683592283065,1
1,0,40.0,1,0.0,2.0,1,0,0.04098281385872351,2
1,0,38.91621420206537,4,0.39594095754176534,1.0,0,0,0.022562954762179784,0
2,0,30.0,8,0.4464514257561706,1.0,1,0,0.8888871387217478,1
0,1,37.0,6,0.0,2.0,1,1,0.41321981249209294,1
0,1,39.0,2,0.4445032642536259,1.0,1,0,0.9974621576360542,2
2,0,52.0,6,0.4453577147598055,2.0,0,1,0.34181064291639845,1
0,0,37.0,1,0.0,2.0,1,1,0.6218246342525711,2
1,1,41.0,4,0.0,2.0,1,0,0.11144909338841859,2
2,1,38.91621420206537,2,0.4167764290274191,1.0,1,0,0.04024314322017752,1
0,1,36.0,5,0.45975092915215104,1.0,1,1,0.6115300511198819,2
0,1,40.0,4,0.4098614700494532,2.0,1,1,0.19410618714087194,1
1,0,43.0,4,0.0,2.0,1,1,0.33200565654019953,2
2,0,46.0,5,0.5651243897472477,2.0,0,0,0.8248569238362262,3
0,1,26.0,9,0.42057737466235795,1.0,1,0,0.05415957223914883,0
0,0,44.0,4,0.49152287289233654,1.0,1,0,0.6856890333026804,3
0,0,40.0,3,0.0,2.0,0,1,0.8382028983767948,2
2,1,36.0,2,0.7240834715003212,2.0,1,1,0.28762526821311435,1
0,1,24.0,2,0.5906667125285808,2.0,1,0,0.9139047779062899,2
0,0,46.0,5,0.45198486764088164,2.0,1,1,0.6942537012284673,1
2,0,37.0,0,0.6027107659528218,1.0,1,1,0.5465407446411131,3
0,1,43.0,0,0.31921697769799684,1.0,1,0,0.19956115809059763,2
0,1,33.0,6,0.0,2.0,1,1,0.38980767663311844,4
1,1,39.0,5,0.0,2.0,1,1,0.5002925779411933,2
2,0,42.0,10,0.6617485609396231,1.0,1,0,0.49145473392709,1
2,0,26.0,6,0.5383361826309638,2.0,0,0,0.6560640541171681,1
0,0,33.0,6,0.0,2.0,1,1,0.6306618282045935,3
0,0,31.0,6,0.34983335265724824,1.0,1,0,0.9426143696723037,4
0,0,27.0,9,0.5406059488137196,1.0,1,0,0.7654171973423461,0
2,1,35.0,2,0.5096209779835311,2.0,1,0,0.6954270132797682,2
1,0,23.0,9,0.0,2.0,0,1,0.240073577026606,0
0,1,55.0,8,0.0,2.0,1,1,0.6958167504996727,1
1,1,45.0,4,0.0,1.0,1,0,0.6590407383905164,0
0,1,37.0,3,0.0,2.0,1,1,0.9000900085958209,0
0,1,40.0,6,0.5237634132647243,1.0,1,1,0.9733156016399565,1
2,0,56.0,3,0.4633404742140525,1.0,0,1,0.21211175667276222,1
0,1,23.0,10,0.3546472593713249,1.0,1,1,0.6261136938577634,0
0,1,37.0,1,0.5302697202676993,1.0,0,0,0.5562106681188053,0
0,0,32.0,4,0.3338923385187986,1.0,0,1,0.11955676767131261,1
0,1,36.0,2,0.0,2.0,1,1,0.060284807199087506,1
0,0,38.0,1,0.4259570489356854,2.0,1,0,0.14662115232004655,4
0,1,44.0,2,0.0,2.0,0,0,0.4320554112917784,1
0,1,30.0,6,0.4691014985407024,1.0,1,0,0.5042093519931153,0
0,1,30.0,6,0.34455977723863906,1.0,1,1,0.9440784094881061,4
0,0,32.0,5,0.4236406901304032,1.0,1,0,0.6099139967866931,4
0,0,43.0,7,0.5590331915240965,2.0,1,0,0.013687007109178926,1
2,0,41.0,5,0.3931308125940696,1.0,1,0,0.9998912896181584,1
1,1,34.0,3,0.0,1.0,0,1,0.6171409369594796,0
0,1,28.0,5,0.5469263237516077,1.0,0,0,0.19800390937334514,1
0,1,44.0,3,0.42951602381668197,1.0,1,0,0.9283693592738106,1
0,1,73.0,9,0.0,1.0,1,1,0.5714133199720574,2
0,1,55.0,9,0.0,2.0,1,1,0.4722420491156905,0
0,1,38.91621420206537,2,0.6597749707859475,2.0,1,1,0.6197854395094732,0
0,1,39.0,6,0.0,2.0,1,0,0.22128963315996675,3
2,0,38.91621420206537,9,0.5508790441569325,1.0,1,0,0.993613340073977,0
0,1,24.0,3,0.0,2.0,1,0,0.8660014531387746,4
0,0,38.91621420206537,7,0.0,2.0,1,1,0.9713894176893892,2
0,0,29.0,9,0.0,2.0,0,0,0.8807897154178224,2
2,1,35.0,8,0.4834997747491821,2.0,1,1,0.14370917422613858,1
0,1,43.0,5,0.0,2.0,0,0,0.5653920449402918,3
0,1,37.0,5,0.5822817941738816,2.0,0,0,0.8029858351472565,1
2,1,41.0,1,0.35958069668844433,1.0,1,0,0.8717137486629972,1
0,1,52.0,1,0.6824934378735207,2.0,0,0,0.1091245213917929,3
1,1,38.0,1,0.0,2.0,1,0,0.2064782686746584,1
1,1,51.0,5,0.6950918199496856,2.0,1,1,0.861887560262005,1
1,1,38.0,2,0.38580919448211026,2.0,1,1,0.022717619532665368,2
2,1,42.0,8,0.47764289477054217,1.0,0,1,0.25504655694618833,4
0,0,42.0,10,0.0,2.0,0,0,0.8555199021506553,1
2,1,34.0,9,0.535119099551535,2.0,1,0,0.7353856793323763,2
1,1,34.0,7,0.3453837771343736,1.0,0,1,0.2994221448148298,1
0,1,60.0,1,0.5604432859572587,1.0,0,1,0.8719315194601084,0
1,1,37.0,7,0.5290202488189528,1.0,1,0,0.9965023159711752,3
0,0,40.0,1,0.4127143415081399,1.0,0,0,0.048509332641267236,2
2,1,37.0,6,0.5001608421969255,1.0,1,0,0.5928513673055776,2
0,0,45.0,2,0.0,1.0,1,1,0.71730215235555,1
1,0,42.0,2,0.0,2.0,0,0,1.0,2
1,0,49.0,1,0.4418701633001671,2.0,1,1,0.6226660646091701,2
0,0,25.0,4,0.5265728806464809,2.0,1,0,0.6496716436419677,3
0,1,38.0,5,0.0,2.0,0,0,0.5264712280022742,1
0,1,35.0,7,0.5170119071053909,2.0,0,0,0.4346696109478455,0
1,0,44.0,6,0.2105680836390584,1.0,1,1,0.5632419896100077,1
0,0,32.0,0,0.5911806263650712,1.0,1,0,0.9580549442471755,0
0,0,29.0,4,0.518594581568955,1.0,1,0,0.8201098704926321,0
1,1,54.0,10,0.0,1.0,1,1,0.8787728228045777,0
0,1,49.0,7,0.3595838453772207,1.0,1,0,0.45672451719139173,1
2,1,28.0,2,0.6811133954826042,2.0,1,0,0.20875653624921178,1
0,0,36.0,7,0.0,1.0,0,1,0.21039009225381022,2
2,0,49.0,5,0.5283885182226777,1.0,1,1,0.15838887613767114,3
2,0,33.0,4,0.2811542327803293,1.0,0,0,0.44294840157235016,2
0,1,44.0,8,0.0,2.0,1,1,0.8766001653157875,1
0,0,39.0,7,0.0,2.0,1,0,0.011949541181182804,1
0,1,48.0,1,0.5531255738136548,1.0,0,1,0.8442238733799078,2
1,1,50.0,4,0.0,1.0,0,0,0.5355544954543159,0
2,1,74.0,5,0.4340076881414283,1.0,1,0,0.050337007184186086,1
0,0,32.0,8,0.4421044018310383,2.0,1,1,0.809248433225373,2
1,1,36.0,1,0.0,1.0,0,1,0.6774180934279224,0
2,0,26.0,1,0.3879311715764756,1.0,1,0,0.31855997247737156,2
1,0,32.0,0,0.0,2.0,0,1,0.6333806878556901,1
0,1,37.0,7,0.5641587387133956,1.0,1,1,0.6241522565404996,1
1,0,34.0,6,0.0,1.0,1,0,0.0028553226833162564,1
0,1,55.0,10,0.5278491358782365,1.0,1,0,0.004835861824804268,1
0,0,35.0,0,0.5203596408406298,1.0,1,1,0.23936850969267562,1
2,1,38.91621420206537,5,0.5026407733913001,1.0,0,1,0.669812017047628,1
1,1,46.0,8,0.24870846964199692,1.0,1,1,0.6624973184939162,1
2,0,50.0,6,0.38456478484949813,2.0,1,1,0.10167190966737323,1
0,1,28.0,8,0.7172641290334256,1.0,1,0,0.44967544400490245,3
0,1,44.0,8,0.6452412212464432,1.0,0,0,0.37779052899551907,2
1,0,22.0,6,0.0,3.0,0,1,0.8420828689139812,1
0,0,35.0,2,0.0,2.0,1,1,0.32879960036183453,2
0,1,32.0,7,0.2864596936549019,1.0,1,1,0.7596391455383988,1
0,0,30.0,4,0.42997154741193927,1.0,0,1,0.9845092206305701,1
0,0,38.91621420206537,10,0.0,2.0,1,0,0.5480672904262357,0
1,0,38.0,9,0.4081607795420045,1.0,0,1,0.28797290141208487,1
0,0,39.0,3,0.4451832216020457,1.0,0,0,0.6832265481353469,2
1,1,37.0,2,0.4113032506544789,2.0,1,0,0.8913690257419582,3
0,0,53.0,10,0.3569212105201758,1.0,0,1,0.45036936027390617,0
0,1,44.0,7,0.44573264786511535,1.0,1,0,0.33598788684319353,1
0,1,28.0,4,0.6666809619794237,1.0,1,1,0.8473695237895218,2
1,0,49.0,1,0.0,2.0,1,1,0.5123555299531105,2
0,0,23.0,4,0.0,2.0,1,0,0.9824168708111624,1
0,0,57.0,9,0.45446196900103947,2.0,1,1,0.3558119300393187,0
1,1,41.0,6,0.0,2.0,1,0,0.23657494290704761,4
2,1,36.0,2,0.5453036330408096,1.0,1,1,0.8502330472560129,3
0,1,63.0,2,0.27274998386795213,2.0,1,1,0.5625120198979002,1
2,0,37.0,9,0.5848911404626477,1.0,0,1,0.05698544210972147,1
2,0,54.0,6,0.43346284541265345,1.0,1,0,0.2045332329237442,0
0,1,32.0,2,0.0,2.0,0,1,0.04728981617744494,1
2,0,39.0,8,0.6478014240762058,3.0,1,0,0.18021661068632053,1
0,0,38.0,6,0.0,1.0,1,1,0.9432285783292303,1
0,0,29.0,4,0.0,2.0,1,0,0.6092343318786944,1
1,0,32.0,0,0.0,2.0,1,1,0.692634196565772,2
0,0,35.0,0,0.6196561719541189,1.0,1,1,0.26855914739857656,2
0,1,27.0,5,0.0,2.0,1,1,0.5804071788855835,2
2,1,35.0,1,0.46815226851667147,1.0,0,1,0.8918346702110052,3
2,1,50.0,2,0.47690984813794324,1.0,1,1,0.06466912590152359,2
1,1,38.0,7,0.0,2.0,1,0,0.752918403707554,0
2,0,40.0,6,0.45811695896130583,2.0,1,1,0.9745130159930273,2
2,1,52.0,1,0.3923630506712905,2.0,0,0,0.4601559448927372,0
0,1,42.0,5,0.0,2.0,1,0,0.8633505999822982,2
1,0,33.0,8,0.44392346709375113,1.0,1,1,0.22545673111782175,2
0,1,47.0,9,0.3321956336933454,1.0,1,1,0.6884891007091177,0
1,1,22.0,7,0.4992688864231689,1.0,1,1,0.806284500169766,1
0,0,33.0,6,0.0,2.0,1,1,0.6205665641068722,0
1,0,38.91621420206537,2,0.0,2.0,1,0,0.702905077434895,2
0,1,42.0,9,0.0,2.0,0,1,0.2906569577394641,1
1,0,38.91621420206537,2,0.5391749295500815,1.0,1,0,0.7110107515267707,2
0,0,35.0,3,0.0,1.0,1,1,0.24050866857784917,1
0,1,37.0,7,0.33936679230997735,2.0,1,0,0.43243384743242974,1
0,0,52.0,0,0.0,2.0,1,0,0.1607547520788235,1
2,0,37.0,7,0.5873363563668421,1.0,1,1,0.6651654232979248,1
1,1,42.0,10,0.0,2.0,1,0,0.8897196682283157,1
1,1,50.0,8,0.0,1.0,0,0,0.7218451862152835,1
2,0,43.0,0,0.4742755913367057,1.0,1,0,0.9075276188876037,2
1,0,29.0,3,0.4655508537350763,1.0,0,0,0.020407798944799226,1
0,0,35.0,2,0.45564826739015835,2.0,0,0,0.07974476562511719,1
1,0,43.0,9,0.0,1.0,1,0,0.6293561535126604,0
0,0,43.0,8,0.0,1.0,0,1,0.5244386838943119,0
0,1,26.0,4,0.6207291574041078,1.0,1,0,0.8577841183833055,3
2,0,25.0,5,0.49269577938995074,1.0,0,1,0.6648022386137875,4
0,0,30.0,5,0.0,2.0,1,0,0.7199851585826446,0
1,1,52.0,8,0.4829114880866571,1.0,1,0,0.24490688860786203,1
1,1,32.0,5,0.5319932487329816,1.0,0,1,0.7742330392552488,1
0,1,35.0,4,0.5634134958938907,2.0,1,0,0.19755861684790896,0
2,1,63.0,6,0.4632449374166221,1.0,1,1,0.5970222656263673,0
1,1,38.0,2,0.0,1.0,1,1,0.41353059217155236,2
0,0,29.0,6,0.5947370504095907,1.0,1,1,0.048111744671616136,2
2,1,83.0,6,0.4916602992075389,1.0,0,1,0.4646585248891269,2
2,0,55.0,1,0.5483991926761977,2.0,0,1,0.5827378514648148,0
2,0,40.0,1,0.5364337767577266,1.0,1,1,0.23123243269732258,4
0,0,38.91621420206537,8,0.563741836376674,1.0,1,1,0.08134471842060916,2
0,0,31.0,4,0.0,2.0,1,1,0.7101557698760231,4
0,0,30.0,3,0.0,2.0,1,0,0.5834618206038676,4
0,1,37.0,0,0.4813272193502948,1.0,1,1,0.5851133783276302,0
0,0,39.0,2,0.44913729713924894,1.0,1,1,0.6387511507348952,1
0,1,41.0,3,0.5437140633473935,1.0,0,1,0.2891910177421944,4
1,1,37.0,5,0.5153996588814208,1.0,1,1,0.13392398974102024,1
0,1,36.0,9,0.0,2.0,1,1,0.32905617486469957,0
0,1,34.0,6,0.0,1.0,0,0,0.11363325197556366,2
0,1,34.0,3,0.0,2.0,1,0,0.9814781311615258,2
0,0,38.0,8,0.537618799728607,1.0,1,1,0.05396745389184667,4
0,0,34.0,5,0.6566712405024686,1.0,1,0,0.5537393821109916,2
0,1,41.0,0,0.42301820631635745,1.0,0,1,0.5278444591458484,1
0,1,38.0,1,0.4620790058624999,1.0,1,1,0.695303751508269,2
0,0,52.0,10,0.0,1.0,1,1,0.12494778251323,2
1,0,34.0,6,0.5507819130867039,2.0,0,1,0.7325680602497538,4
1,1,34.0,7,0.5976133178215906,2.0,0,0,0.7832609514208606,1
1,1,35.0,1,0.0,1.0,1,1,0.416263153131124,1
0,0,43.0,5,0.6110595341718227,1.0,0,0,0.852842196429759,1
1,1,30.0,0,0.21240440690481147,1.0,0,0,0.9829473714739757,1
0,0,40.0,0,0.4728337310180401,1.0,0,1,0.3001330627074886,1
0,0,56.0,1,0.5235922680798407,1.0,1,0,0.5345865030110375,0
0,1,26.0,10,0.0,2.0,1,1,0.03083419466559056,0
2,0,38.91621420206537,3,0.48659051170935586,1.0,0,1,0.4141020467454642,2
2,1,32.0,9,0.6802023482920895,1.0,1,1,0.10818343151770993,0
