Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Geography,Gender,CreditScoreBins,Balance,EstimatedSalary
37,9,3,1,0,1.0,0.0,3,0.5411613934566023,0.42733516050782844
37,9,3,1,1,2.0,0.0,1,0.0,0.0532316336210108
37,10,1,0,1,0.0,0.0,2,0.5732824430827672,0.16659155949393165
37,10,1,1,0,0.0,1.0,2,0.2734120455042125,0.7893315811660013
37,10,1,1,0,2.0,0.0,2,0.579448851125172,0.4020234432388292
37,10,1,1,0,0.0,1.0,2,0.4934524611167826,0.4088653466406041
37,10,1,1,0,1.0,1.0,3,0.3794220195139788,0.6315543634417086
37,10,1,1,1,0.0,0.0,0,0.0,0.3831920948450576
37,10,1,1,1,0.0,0.0,2,0.42344949696508255,0.8334130909501857
37,10,1,1,1,0.0,0.0,2,0.5999479709072317,0.473629781644147
37,10,2,0,0,0.0,0.0,2,0.0,0.41629705636888314
37,10,2,0,1,1.0,0.0,4,0.5185788779818931,0.8605140290897781
37,10,2,1,0,2.0,0.0,2,0.0,0.5043029609327689
37,10,2,1,0,2.0,1.0,4,0.0,0.556617306952814
37,10,2,1,1,0.0,0.0,3,0.7376050570970868,0.6726406871856262
37,10,2,1,1,0.0,1.0,2,0.0,0.1870167100958141
37,10,2,1,1,1.0,1.0,1,0.46947770706425074,0.3791662103730906
37,10,2,1,1,2.0,1.0,1,0.5594460683220028,0.6478232671220101
37,10,2,1,1,0.0,1.0,2,0.0,0.06962639932113517
37,10,3,0,1,0.0,1.0,1,0.39675969633726593,0.12563884851003268
37,10,4,1,1,1.0,1.0,1,0.5347661275540201,0.35461151539972063
38,0,1,0,0,0.0,0.0,1,0.5001548238171124,0.7905761500223271
38,0,1,0,0,2.0,0.0,0,0.4880378324123552,0.3366709520759232
38,0,1,0,0,2.0,0.0,1,0.4115501237972757,0.7917408612522496
38,0,1,0,0,1.0,0.0,0,0.4753974412479585,0.6114223908383251
38,0,1,0,0,1.0,1.0,3,0.487550861786154,0.1735203711954491
38,0,1,0,1,0.0,0.0,2,0.5505475948421927,0.5796367053053566
38,0,1,0,1,0.0,0.0,2,0.5757340759349743,0.6863918004169397
38,0,1,0,1,0.0,1.0,4,0.4257971433740289,0.744901838125541
38,0,1,1,0,0.0,0.0,1,0.0,0.16290490741865846
38,0,1,1,0,0.0,0.0,3,0.0,0.41629715637843406
38,0,1,1,0,0.0,1.0,1,0.38233467620259687,0.997427604336214
38,0,1,1,0,2.0,0.0,2,0.0,0.6343850337707251
38,0,1,1,0,2.0,0.0,1,0.0,0.32990600602357517
38,0,1,1,0,2.0,1.0,2,0.0,0.6087554361441516
38,0,1,1,0,2.0,1.0,2,0.23030952527378748,0.989056554900993
38,0,1,1,1,0.0,1.0,2,0.0,0.8503878120360494
38,0,1,1,1,0.0,1.0,2,0.4602106775703235,0.3030840945310277
38,0,1,1,1,0.0,1.0,0,0.44280468615763485,0.8616304357066099
38,0,1,1,1,2.0,1.0,1,0.31138650756568137,0.7674299395592279
38,0,2,0,0,0.0,0.0,1,0.0,0.1468962285898303
38,0,2,0,0,0.0,1.0,3,0.6081441273626277,0.15942142474606322
38,0,2,0,0,1.0,0.0,2,0.1548365314379237,0.47000253524211555
38,0,2,0,0,1.0,1.0,1,0.5265979505862322,0.1586088471449023
38,0,2,0,0,2.0,0.0,1,0.0,0.9484511770874119
38,0,2,0,1,0.0,0.0,3,0.0,0.6576797084121533
38,0,2,0,1,2.0,0.0,3,0.5774469626293289,0.8782431722229472
38,0,2,0,1,2.0,1.0,4,0.0,0.9226002583246701
38,0,2,0,1,0.0,0.0,1,0.7246845123452316,0.18457807720637318
38,0,2,1,0,0.0,0.0,4,0.0,0.22079238567283171
38,0,2,1,0,0.0,1.0,0,0.0,0.6833834631207281
38,0,2,1,0,0.0,1.0,1,0.0,0.8260042334042901
38,0,2,1,0,1.0,1.0,1,0.7186313773851368,0.8179597151527971
38,0,2,1,0,2.0,0.0,0,0.7096767456460112,0.192134098806436
38,0,2,1,1,0.0,0.0,0,0.23793393564693938,0.267383685141931
38,0,2,1,1,0.0,0.0,1,0.0,0.40568129256343977
38,0,2,1,1,0.0,0.0,3,0.581809092289224,0.6884789997444757
38,0,2,1,1,0.0,1.0,2,0.0,0.0016063034019748886
38,0,2,1,1,1.0,1.0,0,0.4293080509301606,0.4644773075828741
38,0,2,1,1,2.0,0.0,1,0.0,0.19003694852858444
38,0,2,1,1,2.0,1.0,2,0.33122101487500366,0.2706325954128619
38,0,2,1,1,2.0,2.0,2,0.0,0.04496039371760002
38,1,1,0,0,0.0,0.0,1,0.3360528571580597,0.18100488596660977
38,1,1,0,0,0.0,0.0,1,0.5040987757220472,0.8986187680923529
38,1,1,0,0,0.0,1.0,3,0.41487478043376097,0.4577953694577832
38,1,1,0,0,2.0,0.0,1,0.5295480328287873,0.7902900226971675
38,1,1,0,0,2.0,1.0,2,0.6849329941092817,0.08473744242575165
38,1,1,0,0,0.0,1.0,2,0.4145782058364813,0.11029678334280922
38,1,1,0,0,1.0,1.0,1,0.43030769983143363,0.9322254275283288
38,1,1,0,1,0.0,0.0,0,0.0,0.8424526542284787
38,1,1,0,1,0.0,0.0,1,0.48710613938910424,0.4448118795344955
38,1,1,0,1,0.0,0.0,2,0.7550624239506966,0.5332359240307449
38,1,1,0,1,0.0,1.0,0,0.5494382201155856,0.45135445435039045
38,1,1,0,1,1.0,1.0,3,0.32715880778526457,0.05161592932125018
38,1,1,0,1,2.0,0.0,1,0.27134443311226486,0.8313459435376079
38,1,1,0,1,2.0,0.0,4,0.5832805662251157,0.5195022624660655
38,1,1,0,1,2.0,1.0,1,0.41409366647629725,0.7982655343585312
38,1,1,0,1,1.0,1.0,0,0.3787957094452174,0.5823534147511087
38,1,1,1,0,0.0,0.0,1,0.0,0.14904733402039894
38,1,1,1,0,0.0,0.0,1,0.49530572353101615,0.37982432322286774
38,1,1,1,0,0.0,1.0,1,0.0,0.2250404913669255
38,1,1,1,0,1.0,1.0,3,0.5850233455344359,0.9465709975302642
38,1,1,1,0,2.0,0.0,1,0.48067009995970883,0.4640707187536409
38,1,1,1,0,2.0,1.0,1,0.0,0.7165008258288666
38,1,1,1,0,0.0,1.0,3,0.0,0.6748307963410506
38,1,1,1,0,0.0,1.0,3,0.45819049479412144,0.9468444736472333
38,1,1,1,0,1.0,0.0,0,0.5069850471958556,0.7358537740354204
38,1,1,1,0,1.0,0.0,1,0.5305160752718365,0.5286570867517847
38,1,1,1,0,1.0,1.0,0,0.5110380473601852,0.6297713931680475
38,1,1,1,0,1.0,1.0,3,0.46757996443894817,0.6101070152199535
38,1,1,1,0,2.0,1.0,1,0.0,0.5622089409538611
38,1,1,1,1,0.0,0.0,0,0.3729693597906625,0.2583208696430509
38,1,1,1,1,0.0,0.0,0,0.48388188208208366,0.7742371396468363
38,1,1,1,1,0.0,0.0,1,0.5003208673290419,0.8113242314641048
38,1,1,1,1,0.0,0.0,1,0.6172352687100966,0.6902705708395153
38,1,1,1,1,0.0,0.0,2,0.4620790058624999,0.695303751508269
38,1,1,1,1,0.0,0.0,2,0.5164446648438018,0.6165028760246604
38,1,1,1,1,0.0,0.0,4,0.5681873066470933,0.8625131200029603
38,1,1,1,1,0.0,2.0,2,0.4421257650865338,0.013776565662020722
38,1,1,1,1,1.0,0.0,0,0.30164247165054153,0.2854593613690107
38,1,1,1,1,1.0,0.0,1,0.3544810564321155,0.050219545966639814
38,1,1,1,1,1.0,0.0,2,0.22886830266424113,0.3959269110200023
38,1,1,1,1,1.0,0.0,2,0.5773210150782735,0.895089081007236
38,1,1,1,1,2.0,0.0,1,0.3475609559243756,0.3893138294707144
38,1,1,1,1,2.0,0.0,1,0.5894995454130401,0.34682547183255996
38,1,1,1,1,2.0,0.0,2,0.4245489473435211,0.6397622472946165
38,1,1,1,1,2.0,1.0,0,0.3863682660956088,0.5130256939537725
38,1,1,1,1,0.0,1.0,0,0.0,0.891310120116471
38,1,1,1,1,1.0,0.0,0,0.45493227947649983,0.30491226912170105
38,1,1,1,1,1.0,0.0,2,0.4690788997237883,0.1156313927980122
38,1,1,1,1,1.0,0.0,3,0.6315582553856828,0.9850407713936681
38,1,1,1,1,1.0,1.0,2,0.4644127820981021,0.24913339223895878
38,1,1,1,1,2.0,0.0,0,0.608523883143152,0.959901220566564
38,1,2,0,0,0.0,0.0,0,0.0,0.44071848861566276
38,1,2,0,0,0.0,0.0,2,0.0,0.22323091855272176
38,1,2,0,0,0.0,1.0,1,0.38519838871631107,0.8570922523100956
38,1,2,0,0,0.0,1.0,2,0.0,0.4691200509648671
38,1,2,0,0,0.0,2.0,0,0.0,0.04272483022128613
38,1,2,0,0,1.0,0.0,0,0.5539798250357347,0.6118676333589858
38,1,2,0,0,1.0,1.0,2,0.5275899071212539,0.930648826962975
38,1,2,0,1,0.0,0.0,2,0.0,0.1781830664828491
38,1,2,0,1,0.0,0.0,2,0.0,0.7843080014141351
38,1,2,0,1,0.0,0.0,2,0.3764715785600441,0.2751384757244316
38,1,2,0,1,1.0,0.0,1,0.46841616052158874,0.8053404600139313
38,1,2,0,1,2.0,0.0,0,0.5392202467543695,0.7647967880932628
38,1,2,0,1,2.0,0.0,0,0.5715758537659654,0.42199470049389715
38,1,2,0,1,2.0,1.0,0,0.0,0.206131635571197
38,1,2,1,0,0.0,0.0,1,0.0,0.23084524572096632
38,1,2,1,0,0.0,0.0,2,0.0,0.7855025654950047
38,1,2,1,0,0.0,0.0,3,0.0,0.10888204823560647
38,1,2,1,0,0.0,0.0,4,0.0,0.7830353798787785
38,1,2,1,0,0.0,1.0,4,0.4259570489356854,0.14662115232004652
38,1,2,1,0,1.0,1.0,3,0.4803947690474647,0.5469674353900796
38,1,2,1,0,2.0,0.0,0,0.7218473843304268,0.9227531729280146
38,1,2,1,0,2.0,0.0,1,0.0,0.2064782686746584
38,1,2,1,0,2.0,0.0,1,0.0,0.30994955018204234
38,1,2,1,0,2.0,0.0,3,0.0,0.2577338635839722
38,1,2,1,0,2.0,1.0,1,0.0,0.09757966885837596
38,1,2,1,0,2.0,1.0,2,0.4457079366367437,0.06332154720775833
38,1,2,1,1,0.0,0.0,0,0.0,0.4039448267309528
38,1,2,1,1,0.0,0.0,0,0.3519083385608875,0.12146845023699762
38,1,2,1,1,0.0,0.0,1,0.0,0.2827819556767671
38,1,2,1,1,0.0,0.0,4,0.0,0.4000135512941485
38,1,2,1,1,0.0,1.0,0,0.50170828323165,0.539202443833386
38,1,2,1,1,0.0,1.0,1,0.0,0.04599254228778848
38,1,2,1,1,0.0,1.0,2,0.0,0.49829698736229305
38,1,2,1,1,0.0,1.0,3,0.6038713566930702,0.09956020799986397
38,1,2,1,1,0.0,2.0,1,0.0,0.7319084972614884
38,1,2,1,1,2.0,0.0,0,0.0,0.9896187585914454
38,1,2,1,1,2.0,0.0,1,0.5417980662985519,0.5527955919790339
38,1,2,1,1,2.0,2.0,1,0.0,0.48965226179100096
38,1,2,1,1,2.0,2.0,1,0.0,0.7288337036186956
38,1,2,1,1,1.0,1.0,2,0.6251467677573792,0.49736934877280775
38,1,3,0,0,0.0,1.0,2,0.0,0.4610867337830762
38,1,3,0,0,2.0,0.0,2,0.0,0.87387625518237
38,1,3,1,1,2.0,0.0,3,0.0,0.40087308337946265
38,2,1,0,0,0.0,0.0,2,0.6032438907765301,0.9857656906234545
38,2,1,0,0,0.0,0.0,4,0.0,0.8332732775980106
38,2,1,0,0,1.0,1.0,0,0.5177144234139048,0.510370990429586
38,2,1,0,0,2.0,0.0,0,0.0,0.8423231418600476
38,2,1,0,0,0.0,0.0,0,0.4753814188063369,0.9795185940257294
38,2,1,0,0,1.0,0.0,1,0.5234255470019721,0.005642738881563189
38,2,1,0,0,1.0,0.0,2,0.6637068460744361,0.5982221802182107
38,2,1,0,0,1.0,1.0,0,0.27632522033149,0.5131937099993049
38,2,1,0,0,2.0,1.0,0,0.0,0.9588490200814178
38,2,1,0,1,0.0,0.0,1,0.49897095669401076,0.4229059375170328
38,2,1,0,1,0.0,1.0,1,0.5671198214382581,0.5981934774770991
38,2,1,0,1,0.0,1.0,3,0.5363592046475922,0.5915654945047252
38,2,1,0,1,1.0,0.0,0,0.4120851617483418,0.45437614292164896
38,2,1,0,1,1.0,0.0,1,0.24440054525723973,0.933306780797566
38,2,1,0,1,1.0,1.0,3,0.39779836506527416,0.1848423524446584
38,2,1,0,1,0.0,0.0,3,0.4695563445700205,0.328135086900799
38,2,1,1,0,0.0,0.0,0,0.45738148106268967,0.9661046129905405
38,2,1,1,0,0.0,0.0,1,0.46333106800454327,0.5256969040543371
38,2,1,1,0,0.0,0.0,2,0.46819276304574503,0.9261676490104805
38,2,1,1,0,0.0,0.0,3,0.4779594774914389,0.7843580561943665
38,2,1,1,0,0.0,1.0,1,0.384537841639209,0.6012965738228
38,2,1,1,0,0.0,1.0,3,0.6768662926050972,0.8464814389774223
38,2,1,1,0,1.0,1.0,3,0.5568287905260658,0.010694221298133971
38,2,1,1,0,1.0,1.0,3,0.6536976028793205,0.9971393768104854
38,2,1,1,0,1.0,2.0,2,0.6138237640629309,0.7920588916241501
38,2,1,1,0,2.0,0.0,0,0.46019943794709645,0.7534123008747335
38,2,1,1,0,2.0,1.0,1,0.13556751269011255,0.0978045903383773
38,2,1,1,0,2.0,1.0,4,0.19285519471272183,0.9240145433888936
38,2,1,1,0,2.0,1.0,4,0.44960055295757734,0.8981871268706162
38,2,1,1,0,0.0,0.0,2,0.696302829567176,0.4509337641744786
38,2,1,1,0,0.0,1.0,0,0.0,0.731956251822049
38,2,1,1,0,1.0,0.0,2,0.42385715251957484,0.5718533619960706
38,2,1,1,1,0.0,0.0,1,0.40369422501382934,0.7992209756031702
38,2,1,1,1,0.0,1.0,0,0.2514686739942899,0.23541318195887703
38,2,1,1,1,0.0,2.0,3,0.4061055227642427,0.9152538067385434
38,2,1,1,1,1.0,0.0,1,0.5915969707063135,0.2802474636327769
38,2,1,1,1,1.0,0.0,4,0.5051168384741391,0.3978669962981464
38,2,1,1,1,2.0,0.0,2,0.24821627777238162,0.2963743537507832
38,2,1,1,1,2.0,0.0,4,0.37725293165842755,0.8598280135752965
38,2,1,1,1,2.0,1.0,2,0.0,0.8094625536738759
38,2,2,0,0,0.0,1.0,0,0.0,0.7097444805978972
38,2,2,0,0,0.0,1.0,1,0.0,0.8937911070507234
38,2,2,0,0,0.0,1.0,2,0.0,0.5753419951605377
38,2,2,0,0,0.0,1.0,3,0.0,0.01756722767024251
38,2,2,0,0,0.0,1.0,3,0.0,0.37787153673175783
38,2,2,0,0,1.0,0.0,1,0.28564573767779583,0.6855670216505677
38,2,2,0,0,1.0,1.0,2,0.8201368930309514,0.3272966568307273
38,2,2,0,0,1.0,1.0,3,0.5152053967409637,0.09570193953522559
38,2,2,0,0,1.0,2.0,2,0.27506981021657045,0.8231278587105068
38,2,2,0,0,2.0,0.0,0,0.0,0.2900246973585977
38,2,2,0,0,2.0,0.0,1,0.0,0.0500626309812587
38,2,2,0,0,2.0,0.0,1,0.3164042022001842,0.942496208387901
38,2,2,0,0,0.0,1.0,2,0.6778127326517314,0.6745132160121291
38,2,2,0,1,0.0,0.0,1,0.0,0.5125681502583496
38,2,2,0,1,0.0,0.0,1,0.4692414756923817,0.27557236716106387
38,2,2,0,1,1.0,1.0,2,0.3906332248284553,0.1568813821719974
38,2,2,0,1,2.0,0.0,1,0.49529528104418813,0.42158751160735847
38,2,2,1,0,0.0,0.0,0,0.0,0.6843052011467095
38,2,2,1,0,0.0,0.0,2,0.0,0.4979560548032336
38,2,2,1,0,0.0,1.0,0,0.0,0.14018433760424118
38,2,2,1,0,0.0,1.0,1,0.0,0.43582602138504223
38,2,2,1,0,0.0,1.0,4,0.0,0.04502174957708461
38,2,2,1,0,0.0,2.0,1,0.0,0.01964332593762704
38,2,2,1,0,2.0,0.0,2,0.0,0.07081931324441483
38,2,2,1,0,2.0,2.0,2,0.0,0.702905077434895
38,2,2,1,0,0.0,1.0,0,0.27458467300408707,0.039471169496686935
38,2,2,1,0,0.0,1.0,1,0.0,0.4626662846301821
38,2,2,1,1,0.0,0.0,0,0.0,0.48306438264854284
38,2,2,1,1,0.0,0.0,0,0.6597749707859475,0.6197854395094731
38,2,2,1,1,0.0,0.0,0,0.6785292785608692,0.827060884314452
38,2,2,1,1,0.0,1.0,0,0.0,0.002718759641545767
38,2,2,1,1,0.0,1.0,0,0.0,0.9007402206910761
38,2,2,1,1,0.0,1.0,1,0.0,0.03828315604140195
38,2,2,1,1,0.0,1.0,1,0.0,0.24749983623436034
38,2,2,1,1,0.0,1.0,4,0.0,0.2319403002986785
38,2,2,1,1,0.0,1.0,4,0.6168369396514737,0.8740271195899209
38,2,2,1,1,1.0,0.0,0,0.5039658930843197,0.41329521969348065
38,2,2,1,1,1.0,0.0,0,0.5402982541636726,0.3592579091303219
38,2,2,1,1,1.0,0.0,2,0.419149783085236,0.820872793351765
38,2,2,1,1,1.0,1.0,0,0.434095931140807,0.7023092205305607
38,2,2,1,1,1.0,1.0,0,0.6323335901042532,0.8972541877749325
38,2,2,1,1,1.0,1.0,3,0.42992810347818916,0.7309739080082147
38,2,2,1,1,1.0,2.0,2,0.35122216354855473,0.10661838205548628
38,2,2,1,1,2.0,0.0,2,0.0,0.46456911635061143
38,2,2,1,1,2.0,0.0,3,0.0,0.29645711165416294
38,2,2,1,1,0.0,1.0,0,0.5073216778971893,0.8346689608857646
38,2,2,1,1,0.0,1.0,2,0.5142409015548903,0.07182325912124607
38,2,3,0,0,1.0,1.0,2,0.3729397063166165,0.05063363551219141
38,2,3,1,1,0.0,1.0,3,0.3818831781461549,0.3396949908716282
38,2,3,1,1,1.0,0.0,2,0.5583156093376399,0.7895584528322455
38,2,4,0,1,0.0,1.0,3,0.0,0.8985535618651581
38,2,4,1,0,1.0,1.0,1,0.46362357720618763,0.17815971425271113
38,3,1,0,0,0.0,0.0,0,0.0,0.7197021815583388
38,3,1,0,0,0.0,0.0,0,0.39794914341516113,0.9396103327867812
38,3,1,0,0,0.0,1.0,1,0.41586430570276567,0.5994136440030022
38,3,1,0,0,1.0,0.0,1,0.39815978670861946,0.18523303975529662
38,3,1,0,0,2.0,0.0,2,0.5028051030599715,0.07684318852450409
38,3,1,0,0,2.0,2.0,2,0.5130321239193173,0.5739641635776216
38,3,1,0,1,0.0,0.0,0,0.36252890566046164,0.811542552313746
38,3,1,0,1,0.0,0.0,0,0.5483622454041002,0.02890411034253771
38,3,1,0,1,0.0,0.0,2,0.4558440839465937,0.3340263995211542
38,3,1,0,1,0.0,1.0,0,0.5299040738014388,0.622432942345994
38,3,1,0,1,0.0,1.0,3,0.39572632856631157,0.4278761121687121
38,3,1,0,1,1.0,1.0,2,0.48659051170935586,0.41410204674546414
38,3,1,0,1,2.0,0.0,3,0.3636609987744427,0.4033923739717143
38,3,1,1,0,0.0,0.0,0,0.4640914165588108,0.3778505847308417
38,3,1,1,0,0.0,0.0,0,0.5341083704543148,0.4478764722030954
38,3,1,1,0,0.0,0.0,3,0.5211163624242816,0.7191584796348052
38,3,1,1,0,0.0,1.0,0,0.5749764775012836,0.8605976370743407
38,3,1,1,0,0.0,2.0,2,0.6076681970755538,0.4515150696891553
38,3,1,1,0,1.0,0.0,2,0.1395650321610659,0.26830312294824155
38,3,1,1,0,2.0,0.0,2,0.49615176424818547,0.6312689361834054
38,3,1,1,0,2.0,1.0,4,0.4950106236360748,0.3734380633350484
38,3,1,1,0,2.0,2.0,0,0.5536176461128102,0.37840808797240133
38,3,1,1,0,1.0,0.0,1,0.48816039213371454,0.7361662538772452
38,3,1,1,1,0.0,0.0,0,0.0,0.21290908281740903
38,3,1,1,1,0.0,0.0,2,0.3611238730434337,0.07173395059228156
38,3,1,1,1,0.0,1.0,0,0.5529414353054661,0.9707266043907192
38,3,1,1,1,1.0,0.0,1,0.4236323201982128,0.18315584138285204
38,3,1,1,1,1.0,0.0,1,0.5992407913507831,0.8689452842746482
38,3,1,1,1,1.0,0.0,3,0.7297875005744365,0.3577618662582276
38,3,1,1,1,1.0,0.0,4,0.21881796708775267,0.700386736933377
38,3,1,1,1,1.0,2.0,0,0.34149024410668094,0.8205441619674678
38,3,1,1,1,2.0,1.0,0,0.38767174353539324,0.46397255937942067
38,3,1,1,1,0.0,0.0,0,0.53845276382933,0.07171609888744375
38,3,1,1,1,0.0,1.0,1,0.5332598984711284,0.17299432095765144
38,3,1,1,1,1.0,1.0,1,0.4372229776639592,0.44194075534213506
38,3,1,1,1,1.0,1.0,2,0.4424478480485843,0.7795454965949249
38,3,1,1,1,2.0,0.0,1,0.0,0.06447770762107781
38,3,2,0,0,0.0,0.0,0,0.0,0.7051244893887366
38,3,2,0,0,0.0,0.0,1,0.0,0.8573431262685586
38,3,2,0,0,0.0,0.0,2,0.0,0.2790497492510534
38,3,2,0,0,0.0,0.0,2,0.6252108176670458,0.4444382938570633
38,3,2,0,0,0.0,1.0,2,0.3689870257681117,0.35402890976088214
38,3,2,0,0,1.0,1.0,0,0.4874674414619896,0.16995183039980313
38,3,2,0,0,1.0,2.0,1,0.3854515990934806,0.20890390032248077
38,3,2,0,1,0.0,1.0,0,0.6629331056286639,0.11302384377708069
38,3,2,0,1,0.0,1.0,1,0.0,0.5823344629412108
38,3,2,0,1,0.0,1.0,2,0.0,0.8399459148348667
38,3,2,0,1,0.0,2.0,4,0.5933644612440055,0.35594019228836354
38,3,2,0,1,1.0,0.0,2,0.4997466899807807,0.26019024816870007
38,3,2,0,1,1.0,1.0,3,0.420196502890875,0.44885221538656933
38,3,2,0,1,2.0,0.0,2,0.0,0.7523435988136866
38,3,2,0,1,2.0,0.0,2,0.0,0.9077471398518558
38,3,2,0,1,2.0,2.0,1,0.0,0.03023403735056698
38,3,2,1,0,0.0,0.0,2,0.0,0.33278188066960396
38,3,2,1,0,0.0,0.0,2,0.0,0.34241235037946116
38,3,2,1,0,0.0,1.0,0,0.0,0.7072589432290783
38,3,2,1,0,0.0,1.0,1,0.0,0.5823286623872579
38,3,2,1,0,0.0,1.0,2,0.0,0.33739512123407783
38,3,2,1,0,0.0,1.0,3,0.5115451058236434,0.31606653435403076
38,3,2,1,0,2.0,1.0,2,0.0,0.22124147856120258
38,3,2,1,0,2.0,1.0,4,0.0,0.964035415382169
38,3,2,1,1,0.0,0.0,1,0.0,0.39962231393098036
38,3,2,1,1,0.0,0.0,2,0.0,0.5624556145111858
38,3,2,1,1,0.0,0.0,3,0.5779975845969971,0.6335146506491369
38,3,2,1,1,0.0,0.0,4,0.0,0.4002868773967913
38,3,2,1,1,0.0,1.0,1,0.0,0.8183545028550226
38,3,2,1,1,0.0,1.0,3,0.0,0.48415243655769125
38,3,2,1,1,0.0,1.0,4,0.0,0.939932913593248
38,3,2,1,1,0.0,2.0,3,0.0,0.44900913037195045
38,3,2,1,1,1.0,0.0,4,0.38587165011897867,0.6025547939828253
38,3,2,1,1,2.0,0.0,4,0.5066511267582787,0.8741392803012688
38,3,3,0,1,2.0,0.0,1,1.0,0.4052508014515386
38,3,3,1,0,2.0,1.0,0,0.355359181889348,0.6758554441949206
38,3,3,1,0,2.0,1.0,2,0.5347529748034352,0.01977648865466652
38,4,1,0,0,0.0,0.0,0,0.47064084864097616,0.4721894440919107
38,4,1,0,0,0.0,0.0,3,0.44671356406100987,0.44682772204745547
38,4,1,0,0,2.0,1.0,0,0.0,0.9745459691400529
38,4,1,0,0,0.0,2.0,1,0.0,0.42189849130591967
38,4,1,0,0,2.0,2.0,0,0.39594095754176534,0.022562954762179784
38,4,1,0,1,0.0,0.0,0,0.0,0.8439228946364378
38,4,1,0,1,0.0,0.0,3,0.4488307184801607,0.01018582274607225
38,4,1,0,1,0.0,0.0,3,0.4592357000406022,0.3547597295541724
38,4,1,0,1,0.0,2.0,1,0.4003480855513887,0.7482826109893495
38,4,1,0,1,2.0,0.0,0,0.40442830792374707,0.444175218733389
38,4,1,0,1,2.0,0.0,1,0.0,0.7464081819813791
38,4,1,0,1,1.0,0.0,0,0.4775537749211244,0.21749837109443948
38,4,1,0,1,1.0,1.0,4,0.49803065459764967,0.6563027769151955
38,4,1,1,0,0.0,0.0,0,0.0,0.9758721957946984
38,4,1,1,0,0.0,0.0,2,0.4916173335556282,0.7091489737269908
38,4,1,1,0,0.0,0.0,2,0.5608688770807303,0.1810652917353607
38,4,1,1,0,0.0,2.0,0,0.4981153503400525,0.17919981358219708
38,4,1,1,0,1.0,0.0,3,0.5102303887606319,0.29217215244055805
38,4,1,1,0,1.0,1.0,0,0.7273533648661894,0.9291844371137443
38,4,1,1,0,1.0,1.0,3,0.5143727080584791,0.7857550896110578
38,4,1,1,0,2.0,0.0,3,0.4528032477250027,0.45545789622908983
38,4,1,1,0,2.0,1.0,4,0.4820791581155521,0.3347898224280418
38,4,1,1,0,2.0,2.0,4,0.3513023953271227,0.5482900617008923
38,4,1,1,0,0.0,0.0,0,0.44731460490592023,0.0835356276524408
38,4,1,1,0,0.0,0.0,1,0.0,0.4774050921863037
38,4,1,1,0,0.0,0.0,1,0.23709351474138365,0.8197412852927454
38,4,1,1,0,0.0,1.0,0,0.6851940164231621,0.259071191298769
38,4,1,1,0,1.0,0.0,1,0.37449607527901074,0.18285721286382847
38,4,1,1,0,1.0,1.0,2,0.3709049359443111,0.03780326021135018
38,4,1,1,0,1.0,1.0,2,0.41935185716240414,0.5434919534815574
38,4,1,1,0,1.0,1.0,3,0.5847424346673983,0.08259198753480956
38,4,1,1,0,2.0,1.0,0,0.0,0.5945665311037204
38,4,1,1,1,0.0,0.0,1,0.23919596199397136,0.19006050077782427
38,4,1,1,1,0.0,0.0,1,0.6105994270422705,0.46043787181675844
38,4,1,1,1,0.0,0.0,2,0.4272347390129595,0.07829542721329887
38,4,1,1,1,0.0,0.0,2,0.6366410362071708,0.5909392847016889
38,4,1,1,1,0.0,1.0,0,0.7004412030398478,0.9656870731154824
38,4,1,1,1,0.0,1.0,1,0.289336598776021,0.38019080822218515
38,4,1,1,1,1.0,0.0,0,0.43139391774564734,0.7189271575435454
38,4,1,1,1,1.0,0.0,3,0.4427969539345637,0.09876593214651998
38,4,1,1,1,1.0,1.0,1,0.5161435067122273,0.7703720205279604
38,4,1,1,1,1.0,1.0,2,0.31068267598210897,0.6057572498173576
38,4,1,1,1,2.0,0.0,1,0.5587813761356255,0.7146895028475219
38,4,1,1,1,2.0,0.0,1,0.6442366699563158,0.0999939494221698
38,4,1,1,1,2.0,1.0,1,0.31666279324804747,0.5916223499344186
38,4,1,1,1,2.0,1.0,1,0.3856700941804699,0.9962504919219785
38,4,1,1,1,0.0,0.0,0,0.0,0.5003653848942574
38,4,1,1,1,0.0,0.0,3,0.45320903000895707,0.769455232974749
38,4,1,1,1,1.0,0.0,1,0.5384498941382934,0.932649768052849
38,4,1,1,1,1.0,1.0,0,0.4993761809824858,0.15762195289650158
38,4,2,0,0,0.0,0.0,1,0.0,0.4403863068923081
38,4,2,0,0,0.0,0.0,1,0.0,0.55263342649223
38,4,2,0,0,0.0,1.0,2,0.0,0.033882735801269014
38,4,2,0,0,0.0,1.0,2,0.0,0.4124856923836226
38,4,2,0,1,0.0,0.0,0,0.2338117440431691,0.36658710906891606
38,4,2,0,1,0.0,1.0,1,0.32503611326814014,0.5948727603486132
38,4,2,0,1,0.0,1.0,4,0.0,0.6165928346157057
38,4,2,0,1,0.0,0.0,2,0.4035034304167083,0.8891063596573472
38,4,2,1,0,0.0,0.0,1,0.2830575553604255,0.012164711729970211
38,4,2,1,0,0.0,0.0,2,0.0,0.8173752093324913
38,4,2,1,0,0.0,0.0,2,0.0,0.9484261746996838
38,4,2,1,0,0.0,1.0,0,0.0,0.28191217261248447
38,4,2,1,0,0.0,1.0,0,0.3412367945885918,0.7809788334785972
